route_iata_code,Month,total_flights,departures,arrivals,landed,active,scheduled,total_dep_delay,total_dep_delay_15,total_on_time_15,short_delay,medium_delay,long_delay,total_calc_sft,total_calc_aft,total_flight_distance_km,commercial,private,cargo,morning_dep,afternoon_dep,evening_dep,morning_arr,afternoon_arr,evening_arr,avg_tavg_dep,total_prcp_dep,avg_snow_dep,avg_wdir_dep,avg_wspd_dep,avg_wpgt_dep,avg_pres_dep,total_tsun_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers
BRU-MAD,2023-03,538,263,275,245,267,26,16789.0,408,117,130,354,54,78680.0,71598.0,706716.7999999999,530,4,4,264,102,172,155,189,194,7.4918215613382895,2028.0,0.0,198.31970260223048,17.10631970260223,39.8767657992565,1010.0938661710037,0.0,12.00539033457249,263.4,0.0,223.09479553903347,11.844795539033457,0.0,1018.5024163568775,0.0,87942
BRU-MAD,2023-04,524,256,268,245,259,20,15489.0,364,135,160,314,50,76209.0,69035.0,688326.3999999999,520,0,4,272,160,92,201,147,176,8.694847328244276,1292.4,0.0,160.79198473282443,12.505152671755726,33.684351145038164,1016.5209923664122,0.0,17.09885496183206,226.6,0.0,200.79198473282443,11.093320610687023,0.0,1015.2738549618321,0.0,86626
BRU-MAD,2023-05,545,269,276,264,271,10,14465.0,369,157,176,340,29,79260.0,71040.0,715912.0,541,2,2,273,161,111,211,148,186,13.241467889908257,1078.8,0.0,164.09174311926606,10.540366972477065,29.297981651376148,1021.1634862385321,0.0,17.68788990825688,1363.1,0.0,120.5229357798165,10.813394495412844,0.0,1015.6126605504587,0.0,88029
BRU-MAD,2023-06,534,256,278,250,256,28,16995.0,404,109,130,350,54,77685.0,70730.0,701462.3999999999,534,0,0,258,185,91,205,127,202,19.448314606741572,666.3,0.0,137.65168539325842,9.606554307116104,28.645880149812733,1017.4078651685394,0.0,23.274906367041197,651.2,0.0,175.5243445692884,8.832022471910113,0.0,1013.2709737827714,0.0,84535
BRU-MAD,2023-07,570,275,295,273,277,20,15109.0,378,148,192,344,34,82919.0,76303.0,748752.0,568,2,0,277,197,96,214,140,216,18.35105263157895,1860.0,0.0,235.00526315789475,14.669122807017542,37.0840350877193,1013.1108771929823,0.0,28.439473684210526,0.0,0.0,246.10877192982457,11.552456140350877,0.0,1012.6819298245613,0.0,91050
BRU-MAD,2023-08,521,252,269,259,253,9,11535.0,264,240,257,245,19,75815.0,68515.0,684385.6,521,0,0,261,177,83,197,139,185,18.03320537428023,1387.5,0.0,213.42418426103646,11.597120921305184,30.189635316698656,1014.2541266794626,0.0,28.288675623800383,0.0,0.0,209.42034548944338,10.677543186180422,0.0,1013.5806142034548,0.0,83160
BRU-MAD,2023-09,541,264,277,261,265,15,13702.0,331,188,210,298,33,78740.0,71959.0,710657.6,541,0,0,271,185,85,210,141,190,18.584288354898337,1445.6,0.0,172.74121996303143,10.073012939001849,26.590573012939,1016.1029574861367,0.0,20.36894639556377,2678.2,0.0,188.37523105360444,7.48003696857671,0.0,1015.8852125693161,0.0,89673
BRU-MAD,2023-10,579,284,295,285,284,9,14446.0,378,176,201,350,28,84297.0,77200.0,760574.3999999999,579,0,0,272,197,110,201,157,221,13.77754749568221,2122.8,0.0,197.45768566493956,14.89050086355786,33.71364421416235,1009.729188255613,0.0,17.13972366148532,2954.7999999999997,0.0,254.41796200345422,11.041623488773748,1.0880829015544042,1014.8796200345424,0.0,94514
BRU-MAD,2023-11,555,270,285,275,270,10,13470.0,353,178,202,330,23,80996.0,73032.0,729048.0,553,2,0,240,143,172,133,205,217,7.97063063063063,2418.6,0.0,211.91171171171172,18.81981981981982,41.77333333333333,1006.1434234234234,0.0,10.85207207207207,1210.2,0.0,203.33333333333334,12.074414414414415,0.0,1018.8980180180181,0.0,88174
BRU-MAD,2023-12,529,258,271,260,258,11,16096.0,373,125,156,347,26,77109.0,69224.0,694894.3999999999,521,4,4,243,119,167,136,192,201,6.895463137996219,1131.4,0.0,222.98487712665406,19.296219281663518,40.60113421550095,1013.466729678639,0.0,5.940264650283554,499.29999999999995,0.0,209.16824196597352,7.283931947069944,0.0,1025.7432892249526,0.0,80930
BRU-MAN,2023-01,115,57,58,56,58,1,2212.0,65,44,50,65,0,9455.0,8102.0,61594.0,115,0,0,51,10,54,51,10,54,5.498260869565217,328.8,0.0,194.28695652173914,19.493913043478262,42.552173913043475,1016.0565217391304,0.0,5.331304347826087,309.8,0.0,224.62608695652173,13.078260869565218,34.39565217391304,1011.6582608695652,0.0,11670
BRU-MAN,2023-02,102,50,52,49,51,2,2456.0,56,42,46,51,5,8390.0,7102.0,54631.200000000004,102,0,0,46,8,48,45,9,48,5.657843137254902,39.6,0.0,195.52941176470588,13.072549019607845,30.92450980392157,1028.278431372549,0.0,6.722549019607843,63.900000000000006,0.0,201.64705882352942,12.269607843137255,30.02647058823529,1026.844117647059,0.0,13086
BRU-MAN,2023-03,115,57,58,52,58,5,3009.0,71,43,44,63,8,9433.0,8276.0,61594.0,111,4,0,53,10,52,51,12,52,7.651304347826087,396.2,0.0,202.24347826086955,17.166086956521738,39.96782608695652,1010.2391304347826,0.0,7.075652173913044,483.3,0.0,171.5304347826087,12.962608695652174,38.006086956521735,1005.4878260869566,0.0,13836
BRU-MAN,2023-04,95,45,50,47,45,3,2832.0,81,10,14,78,3,7375.0,6386.0,50882.0,95,0,0,50,0,45,50,0,45,8.607368421052632,236.5,0.0,162.54736842105262,12.811578947368421,34.53263157894737,1016.2484210526317,0.0,8.614736842105263,256.1,0.0,150.0,11.44421052631579,32.85052631578947,1014.9568421052631,0.0,14134
BRU-MAN,2023-05,107,54,53,51,54,2,2938.0,82,19,25,77,5,8295.0,7157.0,57309.200000000004,107,0,0,54,0,53,54,0,53,13.0,205.1,0.0,168.82242990654206,10.727102803738317,29.597196261682242,1021.4523364485981,0.0,12.85233644859813,198.6,0.0,190.0,9.76355140186916,28.816822429906544,1023.4598130841122,0.0,13646
BRU-MAN,2023-06,97,46,51,42,46,9,4393.0,97,0,0,80,17,7488.0,6560.0,51953.200000000004,97,0,0,50,2,45,50,2,45,19.191752577319587,131.9,0.0,132.61855670103094,9.621649484536084,28.717525773195874,1017.4309278350515,0.0,17.044329896907215,137.3,0.0,151.22680412371133,9.50721649484536,30.921649484536083,1018.2938144329897,0.0,13842
BRU-MAN,2023-07,99,47,52,44,47,8,3623.0,87,12,12,78,9,7675.0,6837.0,53024.4,99,0,0,50,0,49,50,0,49,18.241414141414143,320.0,0.0,237.08080808080808,14.417171717171717,36.733333333333334,1013.1868686868687,0.0,15.367676767676768,573.2,0.0,221.1010101010101,11.798989898989898,34.537373737373734,1009.1656565656565,0.0,13508
BRU-MAN,2023-08,103,50,53,52,50,1,2602.0,72,27,31,70,2,7980.0,6886.0,55166.8,103,0,0,51,0,52,51,0,52,18.085436893203884,248.2,0.0,218.2621359223301,11.42621359223301,29.657281553398057,1014.3145631067961,0.0,15.750485436893204,308.1,0.0,205.58252427184465,10.563106796116505,32.14854368932039,1012.5728155339806,0.0,13859
BRU-MAN,2023-09,99,48,51,40,48,11,4185.0,92,7,7,79,13,7648.0,6821.0,53024.4,99,0,0,49,2,48,49,0,50,18.634343434343435,303.5,0.0,175.62626262626262,10.207070707070708,27.064646464646465,1015.6343434343435,0.0,16.315151515151516,324.1,0.0,163.2929292929293,9.476767676767677,29.68686868686869,1012.1474747474748,0.0,13603
BRU-MAN,2023-10,110,54,56,54,54,2,2608.0,74,34,36,69,5,8570.0,7495.0,58916.0,110,0,0,56,0,54,53,3,54,13.911818181818182,408.1,0.0,193.5,14.662727272727274,32.88818181818181,1009.6081818181817,0.0,11.556363636363637,610.0,0.0,159.75454545454545,9.048181818181817,26.864545454545453,1005.6672727272727,0.0,11703
BRU-MAN,2023-11,111,55,56,54,55,2,2051.0,51,58,60,50,1,9185.0,7920.0,59451.600000000006,111,0,0,59,2,50,54,7,50,8.038738738738738,500.2,0.0,214.1891891891892,19.221621621621622,42.54414414414414,1006.2918918918919,0.0,7.108108108108108,419.4,0.0,219.16216216216216,12.371171171171172,29.248648648648647,1003.2387387387388,0.0,11572
BRU-MAN,2023-12,102,51,51,46,51,5,2827.0,60,40,42,49,11,8427.0,7426.0,54631.200000000004,102,0,0,57,2,43,49,10,43,6.823529411764706,217.0,0.0,222.80392156862746,18.859803921568627,40.27156862745098,1013.8068627450981,0.0,6.732352941176471,478.4,0.0,185.86274509803923,16.048039215686277,37.85392156862745,1008.7333333333333,0.0,13120
BRU-MLA,2023-01,48,23,25,23,23,2,1491.0,39,9,9,35,4,7688.0,7327.0,88972.79999999999,46,2,0,0,2,46,0,2,46,6.29375,151.5,0.0,200.70833333333334,20.714583333333334,44.416666666666664,1016.4583333333334,0.0,12.904166666666667,67.5,0.0,257.375,15.28125,0.0,1019.6791666666667,0.0,5977
BRU-MLA,2023-02,43,21,22,17,21,5,2197.0,39,4,4,30,9,6880.0,6636.0,79704.8,43,0,0,0,0,43,2,0,41,5.537209302325581,11.2,0.0,208.1860465116279,14.206976744186045,33.20697674418605,1027.679069767442,0.0,12.35581395348837,214.60000000000002,0.0,186.02325581395348,15.676744186046513,0.0,1021.6860465116279,0.0,7124
BRU-MLA,2023-03,56,25,31,20,25,11,2913.0,51,4,5,34,17,8963.0,8594.0,103801.59999999999,52,3,1,0,3,53,0,3,53,7.880357142857143,208.3,0.0,194.57142857142858,17.22142857142857,40.142857142857146,1010.3678571428571,0.0,14.62142857142857,22.099999999999998,0.0,225.375,17.780357142857145,0.0,1017.1232142857143,0.0,9595
BRU-MLA,2023-04,54,25,29,21,25,8,3066.0,50,4,4,36,14,8910.0,8447.0,100094.4,49,0,5,1,2,51,2,0,52,8.648148148148149,118.5,0.0,155.7962962962963,12.14074074074074,33.03333333333333,1017.087037037037,0.0,15.80185185185185,40.1,0.0,222.1851851851852,18.54259259259259,0.0,1013.6703703703703,0.0,9576
BRU-MLA,2023-05,57,26,31,22,26,9,2814.0,43,8,14,29,14,9405.0,9001.0,105655.2,57,0,0,0,0,57,4,0,53,13.201754385964913,100.8,0.0,165.6140350877193,10.701754385964913,29.370175438596494,1021.3438596491228,0.0,18.950877192982457,33.7,0.0,191.68421052631578,18.119298245614033,0.0,1012.1894736842106,0.0,10338
BRU-MLA,2023-06,55,24,31,19,24,12,3494.0,53,2,2,28,25,9041.0,8643.0,101948.0,53,2,0,0,2,53,2,2,51,19.23818181818182,68.0,0.0,140.54545454545453,9.569090909090908,28.68909090909091,1017.4945454545453,0.0,23.863636363636363,6.6,0.0,226.4909090909091,13.967272727272729,0.0,1014.5327272727274,0.0,9734
BRU-MLA,2023-07,56,26,30,19,26,11,3347.0,54,2,2,27,27,9218.0,8781.0,103801.59999999999,54,2,0,2,0,54,0,2,54,18.20357142857143,204.1,0.0,235.21428571428572,14.9375,37.294642857142854,1013.1714285714286,0.0,29.30892857142857,0.0,0.0,264.1607142857143,12.9,0.0,1015.2678571428571,0.0,9261
BRU-MLA,2023-08,52,23,29,20,23,9,2713.0,50,2,2,34,16,8580.0,8141.0,96387.2,52,0,0,0,0,52,0,0,52,17.917307692307695,110.8,0.0,210.76923076923077,11.515384615384615,30.121153846153845,1013.9076923076923,0.0,26.88653846153846,6.3,0.0,232.92307692307693,14.071153846153846,0.0,1013.9596153846154,0.0,8580
BRU-MLA,2023-09,59,29,30,24,29,6,2508.0,51,8,8,40,11,9735.0,9253.0,109362.4,59,0,0,0,2,57,0,0,59,18.533898305084747,158.6,0.0,172.9322033898305,10.066101694915254,26.52033898305085,1016.1610169491526,0.0,24.977966101694918,37.2,0.0,206.6271186440678,14.822033898305085,0.0,1015.4508474576271,0.0,10189
BRU-MLA,2023-10,56,27,29,26,27,3,2160.0,50,6,6,43,7,9290.0,8719.0,103801.59999999999,56,0,0,0,0,56,0,0,56,13.892857142857142,209.20000000000002,0.0,198.08928571428572,14.514285714285714,33.026785714285715,1011.3660714285714,0.0,23.530357142857145,0.6,0.0,237.39285714285714,11.80892857142857,0.0,1017.8964285714285,0.0,9732
BRU-MLA,2023-11,57,27,30,30,27,0,1442.0,35,18,22,33,2,9975.0,8914.0,105655.2,57,0,0,0,0,57,0,0,57,8.152631578947368,264.6,0.0,214.3684210526316,19.496491228070173,42.95087719298245,1005.4543859649123,0.0,19.75263157894737,56.1,0.0,277.4736842105263,17.3,0.0,1014.7543859649123,0.0,9413
BRU-MLA,2023-12,61,30,31,29,30,2,2079.0,51,8,10,42,9,10675.0,9739.0,113069.59999999999,61,0,0,0,1,60,2,0,59,7.159016393442623,140.4,0.0,226.13114754098362,20.268852459016394,42.01967213114754,1013.1426229508196,0.0,15.695081967213115,89.9,0.0,233.29508196721312,18.768852459016394,0.0,1018.2081967213114,0.0,8633
BRU-MRS,2023-01,134,68,66,63,69,2,2618.0,64,62,70,60,4,13147.0,12059.0,111488.0,99,0,35,97,0,37,98,0,36,5.53955223880597,393.9,0.0,198.67910447761193,19.62014925373134,42.59776119402985,1015.9238805970149,0.0,7.4,4.4,0.0,273.0820895522388,16.994776119402985,51.708955223880594,1018.5805970149253,0.0,9281
BRU-MRS,2023-02,123,60,63,56,61,6,2374.0,66,49,57,61,5,12115.0,11092.0,102336.0,89,0,34,89,0,34,89,0,34,5.8430894308943095,50.5,0.0,204.9918699186992,13.46260162601626,31.18536585365854,1027.4569105691057,0.0,8.02520325203252,40.4,0.0,217.27642276422765,13.184552845528456,39.74715447154471,1025.4471544715448,0.0,9669
BRU-MRS,2023-03,115,55,60,50,55,10,3649.0,95,16,20,85,10,11369.0,10456.0,95680.0,85,0,30,83,0,32,80,3,32,7.640000000000001,372.0,0.0,186.63478260869564,16.730434782608697,38.791304347826085,1011.5269565217392,0.0,11.748695652173913,11.4,0.0,233.96521739130435,16.25391304347826,45.4104347826087,1016.2408695652174,0.0,10540
BRU-MRS,2023-04,132,62,70,64,62,6,4114.0,97,35,35,86,11,13432.0,12050.0,109824.0,100,0,32,86,0,46,82,4,46,8.55151515151515,291.8,0.0,154.29545454545453,12.565151515151515,33.9030303030303,1016.740909090909,0.0,14.654545454545456,22.799999999999997,0.0,250.57575757575756,18.448484848484846,50.2030303030303,1014.2484848484847,0.0,11757
BRU-MRS,2023-05,148,74,74,67,74,7,3651.0,106,32,42,98,8,15167.0,13769.0,123136.0,113,0,35,95,0,53,92,3,53,13.038513513513514,316.6,0.0,161.15540540540542,10.667567567567568,29.431081081081082,1021.4682432432431,0.0,18.76081081081081,170.0,0.0,235.81756756756758,17.201351351351352,47.7472972972973,1014.6797297297297,0.0,13083
BRU-MRS,2023-06,143,69,74,68,70,5,4217.0,109,25,34,100,9,14577.0,13158.0,118976.0,107,0,36,94,0,49,94,0,49,19.251748251748253,198.8,0.0,137.66433566433565,9.558741258741259,28.674825174825173,1017.4958041958041,0.0,24.15874125874126,210.5,0.0,205.6083916083916,16.251748251748253,47.19510489510489,1013.8671328671329,0.0,12833
BRU-MRS,2023-07,140,67,73,68,67,5,4429.0,121,17,19,109,12,14330.0,12992.0,116480.0,108,0,32,92,0,48,90,2,48,18.260714285714286,440.4,0.0,235.97857142857143,14.360000000000001,36.465714285714284,1013.3485714285713,0.0,26.716428571428573,39.0,0.0,249.7642857142857,18.89785714285714,46.51,1014.4407142857144,0.0,13892
BRU-MRS,2023-08,150,73,77,74,73,3,3818.0,109,31,41,100,9,15262.0,13686.0,124800.0,112,0,38,97,0,53,95,2,53,17.992,366.8,0.0,214.23333333333332,11.496666666666666,29.93,1014.1973333333334,0.0,25.174666666666667,108.8,0.0,242.90666666666667,21.014666666666667,49.98933333333333,1014.094,0.0,14074
BRU-MRS,2023-09,127,63,64,58,63,4,3508.0,99,26,28,93,6,12937.0,11796.0,105664.0,93,4,30,94,0,33,93,1,33,18.529133858267716,389.6,0.0,175.7244094488189,9.974015748031496,26.592913385826773,1015.788188976378,0.0,22.592913385826773,91.60000000000001,0.0,192.95275590551182,13.113385826771655,41.730708661417324,1016.8779527559055,0.0,11550
BRU-MRS,2023-10,140,70,70,65,70,5,3559.0,84,44,56,74,10,14235.0,12974.0,116480.0,107,0,33,94,0,46,90,4,46,13.705,562.7,0.0,193.32142857142858,14.672142857142857,33.17857142857143,1009.4914285714285,0.0,19.58642857142857,103.4,0.0,184.05,16.579285714285714,45.294285714285714,1013.6778571428571,0.0,11498
BRU-MRS,2023-11,118,59,59,57,60,1,2420.0,70,42,48,69,1,11473.0,10475.0,98176.0,83,0,35,88,0,30,88,0,30,7.739830508474576,459.40000000000003,0.0,208.10169491525423,18.665254237288135,41.328813559322036,1006.4313559322034,0.0,11.460169491525424,106.6,0.0,230.11864406779662,19.125423728813562,52.18474576271186,1012.3677966101694,0.0,8993
BRU-MRS,2023-12,118,60,58,56,60,2,4480.0,87,23,31,82,5,11556.0,10553.0,98176.0,84,0,34,86,0,32,88,0,30,6.965254237288136,228.2,0.0,223.57627118644066,19.028813559322035,40.161864406779664,1014.0050847457628,0.0,8.801694915254236,165.8,0.0,229.25423728813558,18.16864406779661,51.94915254237288,1019.15,0.0,9770
BRU-MUC,2023-01,345,171,174,164,173,8,6538.0,163,156,182,156,7,26474.0,23366.0,205965.0,341,4,0,177,105,63,177,92,76,5.495942028985508,984.0,0.0,191.0782608695652,19.34463768115942,42.192173913043476,1016.4794202898552,0.0,2.666376811594203,118.2,2.4347826086956523,213.7478260869565,12.997101449275362,38.72666666666667,1020.824347826087,34524.0,26877
BRU-MUC,2023-02,353,176,177,172,176,5,6655.0,155,190,198,140,15,26999.0,23936.0,210741.0,351,2,0,197,58,98,161,94,98,5.408498583569405,150.0,0.0,195.56940509915015,12.497450424929179,30.20481586402266,1028.3895184135977,0.0,2.154674220963173,277.0,1.3597733711048159,160.47308781869688,14.68215297450425,37.78073654390935,1029.4334277620396,85506.0,29087
BRU-MUC,2023-03,391,196,195,188,198,5,6910.0,170,204,221,163,7,30070.0,26514.0,233427.0,389,2,0,222,62,107,174,105,112,7.6828644501278776,1393.6,0.0,200.68797953964193,17.249616368286446,39.95907928388747,1009.7910485933504,0.0,6.439897698209719,315.7,0.0,205.18670076726343,15.66854219948849,46.67826086956522,1014.5209718670077,112698.0,33781
BRU-MUC,2023-04,376,187,189,183,188,4,7441.0,191,168,185,185,6,29273.0,25684.0,224472.0,374,2,0,161,155,60,148,111,117,8.58936170212766,952.7,0.0,161.67021276595744,12.731382978723405,34.392287234042556,1016.4632978723405,0.0,7.150265957446808,936.9,0.0,148.7659574468085,11.71409574468085,36.4936170212766,1017.6683510638297,97992.0,37075
BRU-MUC,2023-05,385,189,196,189,190,6,8745.0,221,152,164,209,12,29918.0,26378.0,229845.0,385,0,0,164,154,67,156,110,119,13.047272727272727,732.6,0.0,168.3064935064935,10.628571428571428,29.347012987012988,1021.3742857142856,0.0,13.292727272727273,1104.0,0.0,147.812987012987,10.956623376623376,34.420779220779224,1018.9703896103896,169668.0,40688
